STATION,STATION_NAME,DATE,TPCP
GHCND:USC00474953,MADELINE ISLAND WI US,20091101,1.22
GHCND:USC00474953,MADELINE ISLAND WI US,20091201,1.10
GHCND:USC00474953,MADELINE ISLAND WI US,20100101,1.64
GHCND:USC00474953,MADELINE ISLAND WI US,20100201,0.38
GHCND:USC00474953,MADELINE ISLAND WI US,20100301,0.70
GHCND:USC00474953,MADELINE ISLAND WI US,20100401,0.22
GHCND:USC00474953,MADELINE ISLAND WI US,20100501,2.52
GHCND:USC00474953,MADELINE ISLAND WI US,20100601,5.00
GHCND:USC00474953,MADELINE ISLAND WI US,20100701,2.84
GHCND:USC00474953,MADELINE ISLAND WI US,20100801,5.79
GHCND:USC00474953,MADELINE ISLAND WI US,20100901,4.38
GHCND:USC00474953,MADELINE ISLAND WI US,20101001,2.83
GHCND:USC00474953,MADELINE ISLAND WI US,20101101,2.52
GHCND:USC00474953,MADELINE ISLAND WI US,20101201,1.97
GHCND:USC00474953,MADELINE ISLAND WI US,20110101,1.58
GHCND:USC00474953,MADELINE ISLAND WI US,20110201,0.38
GHCND:USC00474953,MADELINE ISLAND WI US,20110301,0.90
GHCND:USC00474953,MADELINE ISLAND WI US,20110401,3.80
GHCND:USC00474953,MADELINE ISLAND WI US,20110501,2.98
GHCND:USC00474953,MADELINE ISLAND WI US,20110601,4.58
GHCND:USC00474953,MADELINE ISLAND WI US,20110701,1.90
GHCND:USC00474953,MADELINE ISLAND WI US,20110801,2.46
GHCND:USC00474953,MADELINE ISLAND WI US,20110901,2.06
GHCND:USC00474953,MADELINE ISLAND WI US,20111001,2.11
GHCND:USC00474953,MADELINE ISLAND WI US,20111101,1.10
GHCND:USC00474953,MADELINE ISLAND WI US,20111201,0.65
GHCND:USC00474953,MADELINE ISLAND WI US,20120101,0.98
GHCND:USC00474953,MADELINE ISLAND WI US,20120201,0.67
GHCND:USC00474953,MADELINE ISLAND WI US,20120301,3.09
GHCND:USC00474953,MADELINE ISLAND WI US,20120401,2.04
GHCND:USC00474953,MADELINE ISLAND WI US,20120501,5.47
GHCND:USC00474953,MADELINE ISLAND WI US,20120601,4.06
GHCND:USC00474953,MADELINE ISLAND WI US,20120701,3.24
GHCND:USC00474953,MADELINE ISLAND WI US,20120801,1.49
GHCND:USC00474953,MADELINE ISLAND WI US,20120901,1.34
GHCND:USC00474953,MADELINE ISLAND WI US,20121001,3.20
GHCND:USC00474953,MADELINE ISLAND WI US,20121101,1.84
GHCND:USC00474953,MADELINE ISLAND WI US,20121201,2.33
GHCND:USC00474953,MADELINE ISLAND WI US,20130101,1.85
GHCND:USC00474953,MADELINE ISLAND WI US,20130201,1.83
GHCND:USC00474953,MADELINE ISLAND WI US,20130301,1.15
GHCND:USC00474953,MADELINE ISLAND WI US,20130401,5.64
GHCND:USC00474953,MADELINE ISLAND WI US,20130501,7.10
GHCND:USC00474953,MADELINE ISLAND WI US,20130601,5.09
GHCND:USC00474953,MADELINE ISLAND WI US,20130701,3.00
GHCND:USC00474953,MADELINE ISLAND WI US,20130801,4.08
GHCND:USC00474953,MADELINE ISLAND WI US,20130901,1.42
GHCND:USC00474953,MADELINE ISLAND WI US,20131001,5.14
GHCND:USC00474953,MADELINE ISLAND WI US,20131101,1.49
GHCND:USC00474953,MADELINE ISLAND WI US,20131201,2.99
GHCND:USC00474953,MADELINE ISLAND WI US,20140101,1.32
GHCND:USC00474953,MADELINE ISLAND WI US,20140201,1.71
GHCND:USC00474953,MADELINE ISLAND WI US,20140301,1.55
GHCND:USC00474953,MADELINE ISLAND WI US,20140401,4.45
GHCND:USC00474953,MADELINE ISLAND WI US,20140501,4.27
GHCND:USC00474953,MADELINE ISLAND WI US,20140601,5.96
GHCND:USC00474953,MADELINE ISLAND WI US,20140701,0.00
GHCND:USC00474953,MADELINE ISLAND WI US,20140801,3.20
GHCND:USC00474953,MADELINE ISLAND WI US,20140901,4.62
GHCND:USC00474953,MADELINE ISLAND WI US,20141001,2.45
GHCND:USC00474953,MADELINE ISLAND WI US,20141101,2.53
GHCND:USC00474953,MADELINE ISLAND WI US,20141201,1.93
GHCND:USC00474953,MADELINE ISLAND WI US,20150101,0.67
GHCND:USC00474953,MADELINE ISLAND WI US,20150201,0.46
GHCND:USC00474953,MADELINE ISLAND WI US,20150301,0.70
GHCND:USC00474953,MADELINE ISLAND WI US,20150401,1.43
GHCND:USC00474953,MADELINE ISLAND WI US,20150501,3.35
GHCND:USC00474953,MADELINE ISLAND WI US,20150601,2.00
GHCND:USC00474953,MADELINE ISLAND WI US,20150701,2.97
GHCND:USC00474953,MADELINE ISLAND WI US,20150801,4.05
GHCND:USC00474953,MADELINE ISLAND WI US,20150901,2.20
GHCND:USC00474953,MADELINE ISLAND WI US,20151001,2.18
GHCND:USC00474953,MADELINE ISLAND WI US,20151101,3.40
GHCND:USC00474953,MADELINE ISLAND WI US,20151201,4.17
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20070701,1.72
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20070801,2.49
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20070901,5.02
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20071001,7.36
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20071101,0.97
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20071201,0.76
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20080101,0.00
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20080301,0.00
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20080401,1.53
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20080501,2.43
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20080601,1.52
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20080701,2.55
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20080801,0.70
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20080901,3.30
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20081001,2.08
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20081101,1.16
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20081201,5.52
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20090101,5.97
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20090201,2.84
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20090301,1.59
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20090401,3.13
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20090501,0.87
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20090601,2.23
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20090701,1.90
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20090801,4.31
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20090901,1.91
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20091001,5.30
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20091101,0.80
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20091201,6.38
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20100101,4.36
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20100201,1.65
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20100301,0.48
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20100401,0.42
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20100501,3.17
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20100601,4.69
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20100701,2.28
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20100801,3.87
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20100901,4.79
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20101001,1.27
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20101101,2.77
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20101201,4.76
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20110101,5.13
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20110201,1.54
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20110301,1.37
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20110401,3.71
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20110501,5.17
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20110601,3.37
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20110701,2.24
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20110801,2.98
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20110901,3.30
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20111001,3.05
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20111101,1.66
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20111201,2.28
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20120101,4.44
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20120201,3.43
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20120301,2.48
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20120401,1.58
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20120501,5.10
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20120601,4.15
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20120701,4.29
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20120801,3.86
GHCND:USC00206228,ONTONAGON 8 WSW MI US,20120901,5.31
GHCND:USC00478349,SUPERIOR US,20000101,0.63
GHCND:USC00478349,SUPERIOR US,20000201,1.50
GHCND:USC00478349,SUPERIOR US,20000301,1.93
GHCND:USC00478349,SUPERIOR US,20000401,0.83
GHCND:USC00478349,SUPERIOR US,20000501,2.67
GHCND:USC00478349,SUPERIOR US,20000601,3.96
GHCND:USC00478349,SUPERIOR US,20000701,2.62
GHCND:USC00478349,SUPERIOR US,20000801,3.95
GHCND:USC00478349,SUPERIOR US,20000901,1.37
GHCND:USC00478349,SUPERIOR US,20001001,1.15
GHCND:USC00478349,SUPERIOR US,20001101,3.99
GHCND:USC00478349,SUPERIOR US,20001201,0.57
GHCND:USC00478349,SUPERIOR US,20010101,0.82
GHCND:USC00478349,SUPERIOR US,20010201,1.08
GHCND:USC00478349,SUPERIOR US,20010301,0.52
GHCND:USC00478349,SUPERIOR US,20010401,7.71
GHCND:USC00478349,SUPERIOR US,20010501,3.69
GHCND:USC00478349,SUPERIOR US,20010601,2.93
GHCND:USC00478349,SUPERIOR US,20010701,1.92
GHCND:USC00478349,SUPERIOR US,20010801,2.98
GHCND:USC00478349,SUPERIOR US,20010901,1.31
GHCND:USC00478349,SUPERIOR US,20011001,2.59
GHCND:USC00478349,SUPERIOR US,20011101,1.54
GHCND:USC00478349,SUPERIOR US,20011201,0.71
GHCND:USC00478349,SUPERIOR US,20020101,0.33
GHCND:USC00478349,SUPERIOR US,20020201,0.70
GHCND:USC00478349,SUPERIOR US,20020301,0.78
GHCND:USC00478349,SUPERIOR US,20020401,2.93
GHCND:USC00478349,SUPERIOR US,20020501,2.13
GHCND:USC00478349,SUPERIOR US,20020601,4.56
GHCND:USC00478349,SUPERIOR US,20020701,5.00
GHCND:USC00478349,SUPERIOR US,20020801,5.48
GHCND:USC00478349,SUPERIOR US,20020901,4.34
GHCND:USC00478349,SUPERIOR US,20021001,2.59
GHCND:USC00478349,SUPERIOR US,20021101,0.07
GHCND:USC00478349,SUPERIOR US,20021201,0.47
GHCND:USC00478349,SUPERIOR US,20030101,0.06
GHCND:USC00478349,SUPERIOR US,20030201,0.09
GHCND:USC00478349,SUPERIOR US,20030301,0.80
GHCND:USC00478349,SUPERIOR US,20030401,1.15
GHCND:USC00478349,SUPERIOR US,20030501,2.91
GHCND:USC00478349,SUPERIOR US,20030601,3.40
GHCND:USC00478349,SUPERIOR US,20030701,3.86
GHCND:USC00478349,SUPERIOR US,20030801,1.50
GHCND:USC00478349,SUPERIOR US,20030901,2.81
GHCND:USC00478349,SUPERIOR US,20031001,1.43
GHCND:USC00478349,SUPERIOR US,20031101,0.91
GHCND:USC00478349,SUPERIOR US,20031201,0.41
GHCND:USC00478349,SUPERIOR US,20040101,0.59
GHCND:USC00478349,SUPERIOR US,20040201,1.10
GHCND:USC00478349,SUPERIOR US,20040301,1.61
GHCND:USC00478349,SUPERIOR US,20040401,1.61
GHCND:USC00478349,SUPERIOR US,20040501,4.33
GHCND:USC00478349,SUPERIOR US,20040601,1.60
GHCND:USC00478349,SUPERIOR US,20040701,4.73
GHCND:USC00478349,SUPERIOR US,20040801,3.61
GHCND:USC00478349,SUPERIOR US,20040901,4.14
GHCND:USC00478349,SUPERIOR US,20041001,3.89
GHCND:USC00478349,SUPERIOR US,20041101,0.38
GHCND:USC00478349,SUPERIOR US,20041201,1.74
GHCND:USC00478349,SUPERIOR US,20050101,1.86
GHCND:USC00478349,SUPERIOR US,20050201,0.68
GHCND:USC00478349,SUPERIOR US,20050301,0.48
GHCND:USC00478349,SUPERIOR US,20050401,1.76
GHCND:USC00478349,SUPERIOR US,20050501,3.31
GHCND:USC00478349,SUPERIOR US,20050601,6.84
GHCND:USC00478349,SUPERIOR US,20050701,1.87
GHCND:USC00478349,SUPERIOR US,20050801,0.64
GHCND:USC00478349,SUPERIOR US,20050901,3.41
GHCND:USC00478349,SUPERIOR US,20051001,7.98
GHCND:USC00478349,SUPERIOR US,20051101,3.67
GHCND:USC00478349,SUPERIOR US,20051201,0.93
GHCND:USC00478349,SUPERIOR US,20060101,0.39
GHCND:USC00478349,SUPERIOR US,20060201,0.61
GHCND:USC00478349,SUPERIOR US,20060301,1.53
GHCND:USC00478349,SUPERIOR US,20060401,1.47
GHCND:USC00478349,SUPERIOR US,20060501,3.23
GHCND:USC00478349,SUPERIOR US,20060601,2.37
GHCND:USC00478349,SUPERIOR US,20060701,4.32
GHCND:USC00478349,SUPERIOR US,20060801,0.64
GHCND:USC00478349,SUPERIOR US,20060901,2.82
GHCND:USC00478349,SUPERIOR US,20061001,1.91
GHCND:USC00478349,SUPERIOR US,20061101,1.56
GHCND:USC00478349,SUPERIOR US,20061201,1.79
GHCND:USC00478349,SUPERIOR US,20070101,0.11
GHCND:USC00478349,SUPERIOR US,20070201,0.54
GHCND:USC00478349,SUPERIOR US,20070301,2.81
GHCND:USC00478349,SUPERIOR US,20070501,3.26
GHCND:USC00478349,SUPERIOR US,20070601,2.24
GHCND:USC00478349,SUPERIOR US,20070701,2.06
GHCND:USC00478349,SUPERIOR US,20070901,6.56
GHCND:USC00478349,SUPERIOR US,20071001,7.76
GHCND:USC00478349,SUPERIOR US,20071101,0.47
GHCND:USC00478349,SUPERIOR US,20071201,1.84
GHCND:USC00478349,SUPERIOR US,20080201,0.00
GHCND:USC00478349,SUPERIOR US,20080301,0.74
GHCND:USC00478349,SUPERIOR US,20080401,4.27
GHCND:USC00478349,SUPERIOR US,20080501,3.98
GHCND:USC00478349,SUPERIOR US,20080601,5.75
GHCND:USC00478349,SUPERIOR US,20080701,3.56
GHCND:USC00478349,SUPERIOR US,20080801,2.81
GHCND:USC00478349,SUPERIOR US,20080901,0.07
GHCND:USC00478349,SUPERIOR US,20081001,3.26
GHCND:USC00478349,SUPERIOR US,20081101,1.69
GHCND:USC00478349,SUPERIOR US,20081201,1.16
GHCND:USC00478349,SUPERIOR US,20090101,0.30
GHCND:USC00478349,SUPERIOR US,20090201,0.78
GHCND:USC00478349,SUPERIOR US,20090301,4.04
GHCND:USC00478349,SUPERIOR US,20090401,0.77
GHCND:USC00478349,SUPERIOR US,20090501,1.07
GHCND:USC00478349,SUPERIOR US,20090601,2.18
GHCND:USC00478349,SUPERIOR US,20090701,1.24
GHCND:USC00478349,SUPERIOR US,20090801,5.23
GHCND:USC00478349,SUPERIOR US,20090901,0.34
GHCND:USC00478349,SUPERIOR US,20091001,5.82
GHCND:USC00478349,SUPERIOR US,20091101,1.14
GHCND:USC00478349,SUPERIOR US,20091201,1.86
GHCND:USC00478349,SUPERIOR US,20100101,0.92
GHCND:USC00478349,SUPERIOR US,20100201,0.28
GHCND:USC00478349,SUPERIOR US,20100301,0.75
GHCND:USC00478349,SUPERIOR US,20100401,0.36
GHCND:USC00478349,SUPERIOR US,20100501,3.00
GHCND:USC00478349,SUPERIOR US,20100601,7.36
GHCND:USC00478349,SUPERIOR US,20100701,2.96
GHCND:USC00478349,SUPERIOR US,20100801,8.90
GHCND:USC00478349,SUPERIOR US,20100901,2.94
GHCND:USC00478349,SUPERIOR US,20101001,4.13
GHCND:USC00478349,SUPERIOR US,20101101,2.25
GHCND:USC00478349,SUPERIOR US,20101201,2.14
GHCND:USC00478349,SUPERIOR US,20110101,0.83
GHCND:USC00478349,SUPERIOR US,20110201,0.11
GHCND:USC00478349,SUPERIOR US,20110301,0.73
GHCND:USC00478349,SUPERIOR US,20110401,2.65
GHCND:USC00478349,SUPERIOR US,20110501,2.44
GHCND:USC00478349,SUPERIOR US,20110601,4.64
GHCND:USC00478349,SUPERIOR US,20110701,5.90
GHCND:USC00478349,SUPERIOR US,20110801,5.68
GHCND:USC00478349,SUPERIOR US,20110901,0.95
GHCND:USC00478349,SUPERIOR US,20111001,1.18
GHCND:USC00478349,SUPERIOR US,20111101,0.59
GHCND:USC00478349,SUPERIOR US,20111201,0.48
GHCND:USC00478349,SUPERIOR US,20120101,0.22
GHCND:USC00478349,SUPERIOR US,20120201,0.92
GHCND:USC00478349,SUPERIOR US,20120301,1.78
GHCND:USC00478349,SUPERIOR US,20120401,4.64
GHCND:USC00478349,SUPERIOR US,20120501,8.22
GHCND:USC00478349,SUPERIOR US,20120601,12.24
GHCND:USC00478349,SUPERIOR US,20120701,2.27
GHCND:USC00478349,SUPERIOR US,20120801,1.91
GHCND:USC00478349,SUPERIOR US,20120901,0.83
GHCND:USC00478349,SUPERIOR US,20121001,2.55
GHCND:USC00478349,SUPERIOR US,20121101,2.72
GHCND:USC00478349,SUPERIOR US,20121201,0.85
GHCND:USC00478349,SUPERIOR US,20130101,1.10
GHCND:USC00478349,SUPERIOR US,20130201,1.58
GHCND:USC00478349,SUPERIOR US,20130301,1.66
GHCND:USC00478349,SUPERIOR US,20130401,3.02
GHCND:USC00478349,SUPERIOR US,20130501,4.37
GHCND:USC00478349,SUPERIOR US,20130601,5.56
GHCND:USC00478349,SUPERIOR US,20130701,1.21
GHCND:USC00478349,SUPERIOR US,20130801,2.81
GHCND:USC00478349,SUPERIOR US,20130901,1.09
GHCND:USC00478349,SUPERIOR US,20131001,4.53
GHCND:USC00478349,SUPERIOR US,20131101,2.84
GHCND:USC00478349,SUPERIOR US,20131201,2.15
GHCND:USC00478349,SUPERIOR US,20140101,0.35
GHCND:USC00478349,SUPERIOR US,20140201,0.96
GHCND:USC00478349,SUPERIOR US,20140301,2.27
GHCND:USC00478349,SUPERIOR US,20140401,5.00
GHCND:USC00478349,SUPERIOR US,20140501,4.76
GHCND:USC00478349,SUPERIOR US,20140601,5.11
GHCND:USC00478349,SUPERIOR US,20140701,2.38
GHCND:USC00478349,SUPERIOR US,20140801,6.91
GHCND:USC00478349,SUPERIOR US,20140901,2.20
GHCND:USC00478349,SUPERIOR US,20141001,1.87
GHCND:USC00478349,SUPERIOR US,20141101,0.69
GHCND:USC00478349,SUPERIOR US,20141201,1.08
GHCND:USC00478349,SUPERIOR US,20150101,0.57
GHCND:USC00478349,SUPERIOR US,20150201,0.90
GHCND:USC00478349,SUPERIOR US,20150301,1.46
GHCND:USC00478349,SUPERIOR US,20150401,1.44
GHCND:USC00478349,SUPERIOR US,20150501,4.08
GHCND:USC00478349,SUPERIOR US,20150601,3.03
GHCND:USC00478349,SUPERIOR US,20150701,2.92
GHCND:USC00478349,SUPERIOR US,20150801,5.41
GHCND:USC00478349,SUPERIOR US,20150901,6.73
GHCND:USC00478349,SUPERIOR US,20151001,2.52
GHCND:USC00478349,SUPERIOR US,20151101,3.41
GHCND:USC00478349,SUPERIOR US,20151201,3.00
